Tempo,Pot. Ativa,FP,FR,FNL
433.12,1.86,0.25,0.91,-0.03
433.124,1.86,0.25,0.91,-0.03
433.128,1.86,0.25,0.91,-0.03
433.132,1.86,0.25,0.91,-0.03
433.135,1.86,0.25,0.91,-0.03
433.139,1.86,0.25,0.91,-0.03
433.143,1.86,0.25,0.91,-0.03
433.146,1.86,0.25,0.91,-0.03
433.15,1.86,0.25,0.91,-0.03
433.154,1.86,0.25,0.91,-0.03
433.157,1.86,0.25,0.91,-0.03
433.161,1.86,0.25,0.91,-0.03
433.165,1.86,0.25,0.91,-0.03
433.168,1.86,0.25,0.91,-0.03
433.172,1.86,0.25,0.91,-0.03
433.176,1.86,0.25,0.91,-0.03
433.18,1.86,0.25,0.91,-0.03
433.183,1.86,0.25,0.91,-0.03
433.187,1.86,0.25,0.91,-0.03
433.191,1.86,0.25,0.91,-0.03
433.194,1.86,0.25,0.91,-0.03
433.198,1.86,0.25,0.91,-0.03
433.202,1.86,0.25,0.91,-0.03
433.205,1.86,0.25,0.91,-0.03
433.209,1.86,0.25,0.91,-0.03
433.213,1.86,0.25,0.91,-0.03
433.216,1.86,0.25,0.91,-0.03
433.22,1.86,0.25,0.91,-0.03
433.224,1.86,0.25,0.91,-0.03
433.228,1.86,0.25,0.91,-0.03
433.231,1.86,0.25,0.91,-0.03
433.235,1.86,0.25,0.91,-0.03
433.239,1.86,0.25,0.91,-0.03
433.242,1.86,0.25,0.91,-0.03
433.246,1.86,0.25,0.91,-0.03
433.25,1.86,0.25,0.91,-0.03
433.253,1.86,0.25,0.91,-0.03
433.257,1.86,0.25,0.91,-0.03
433.261,1.86,0.25,0.91,-0.03
433.265,1.86,0.25,0.91,-0.03
433.268,1.86,0.25,0.91,-0.03
433.272,1.86,0.25,0.91,-0.03
433.276,1.86,0.25,0.91,-0.03
433.279,1.86,0.25,0.91,-0.03
433.283,1.86,0.25,0.91,-0.03
433.287,1.86,0.25,0.91,-0.03
433.29,1.86,0.25,0.91,-0.03
433.294,1.86,0.25,0.91,-0.03
433.298,1.86,0.25,0.91,-0.03
433.301,1.85,0.25,0.91,-0.03
433.305,1.85,0.25,0.91,-0.03
433.309,1.85,0.25,0.91,-0.03
433.313,1.85,0.25,0.91,-0.03
433.316,1.85,0.25,0.91,-0.03
433.32,1.85,0.25,0.91,-0.03
433.324,1.85,0.25,0.91,-0.03
433.327,1.85,0.25,0.91,-0.03
433.331,1.85,0.25,0.91,-0.03
433.335,1.85,0.25,0.91,-0.03
433.338,1.85,0.25,0.91,-0.03
433.342,1.85,0.25,0.91,-0.03
433.346,1.85,0.25,0.91,-0.03
433.35,1.85,0.25,0.91,-0.03
433.353,1.85,0.25,0.91,-0.03
433.357,1.85,0.25,0.91,-0.03
433.361,1.85,0.25,0.91,-0.03
433.364,1.85,0.25,0.91,-0.03
433.368,1.85,0.25,0.91,-0.03
433.372,1.85,0.25,0.91,-0.03
433.375,1.85,0.25,0.91,-0.03
433.379,1.85,0.25,0.91,-0.03
433.383,1.85,0.25,0.91,-0.03
433.386,1.85,0.25,0.91,-0.03
433.39,1.85,0.25,0.91,-0.03
433.394,1.85,0.25,0.91,-0.03
433.398,1.85,0.25,0.91,-0.03
433.401,1.85,0.25,0.91,-0.03
433.405,1.85,0.25,0.91,-0.03
433.409,1.85,0.25,0.91,-0.03
433.412,1.85,0.25,0.91,-0.03
433.416,1.86,0.25,0.91,-0.03
433.42,1.86,0.25,0.91,-0.03
433.423,1.86,0.25,0.91,-0.03
433.427,1.86,0.25,0.91,-0.03
433.431,1.86,0.25,0.91,-0.03
433.435,1.86,0.25,0.91,-0.03
433.438,1.86,0.25,0.91,-0.03
433.442,1.86,0.25,0.91,-0.03
433.446,1.86,0.25,0.91,-0.03
433.449,1.86,0.25,0.91,-0.03
433.453,1.86,0.25,0.91,-0.03
433.457,1.86,0.25,0.91,-0.03
433.46,1.86,0.25,0.91,-0.03
433.464,1.86,0.25,0.91,-0.03
433.468,1.86,0.25,0.91,-0.03
433.471,1.86,0.25,0.91,-0.03
433.475,1.86,0.25,0.91,-0.03
433.479,1.86,0.25,0.91,-0.03
433.483,1.86,0.25,0.91,-0.03
433.486,1.86,0.25,0.91,-0.03
433.49,1.86,0.25,0.91,-0.03
433.494,1.86,0.25,0.91,-0.03
433.497,1.86,0.25,0.91,-0.03
433.501,1.86,0.25,0.91,-0.03
433.505,1.86,0.25,0.91,-0.03
433.508,1.86,0.25,0.91,-0.03
433.512,1.86,0.25,0.91,-0.03
433.516,1.86,0.25,0.91,-0.03
433.52,1.86,0.25,0.91,-0.03
433.523,1.86,0.25,0.91,-0.03
433.527,1.85,0.25,0.91,-0.03
433.531,1.85,0.25,0.91,-0.03
433.534,1.85,0.25,0.91,-0.03
433.538,1.85,0.25,0.91,-0.03
433.542,1.85,0.25,0.91,-0.03
433.545,1.85,0.25,0.91,-0.03
433.549,1.85,0.25,0.91,-0.03
433.553,1.85,0.25,0.91,-0.03
433.557,1.85,0.25,0.91,-0.03
433.56,1.85,0.25,0.91,-0.03
433.564,1.85,0.25,0.91,-0.03
433.568,1.85,0.25,0.91,-0.03
433.571,1.85,0.25,0.91,-0.03
433.575,1.85,0.25,0.91,-0.03
433.579,1.85,0.25,0.91,-0.03
433.582,1.85,0.25,0.91,-0.03
433.586,1.85,0.25,0.91,-0.03
433.59,1.85,0.25,0.91,-0.03
433.594,1.85,0.25,0.91,-0.03
433.597,1.85,0.25,0.91,-0.03
433.601,1.85,0.25,0.91,-0.03
433.605,1.85,0.25,0.91,-0.03
433.608,1.85,0.25,0.91,-0.03
433.612,1.85,0.25,0.91,-0.03
433.616,1.85,0.25,0.91,-0.03
433.619,1.85,0.25,0.91,-0.03
433.623,1.85,0.25,0.91,-0.03
433.627,1.85,0.25,0.91,-0.03
433.63,1.85,0.25,0.91,-0.03
433.634,1.85,0.25,0.91,-0.03
433.638,1.85,0.25,0.91,-0.03
433.642,1.85,0.25,0.91,-0.03
433.645,1.85,0.25,0.91,-0.03
433.649,1.85,0.25,0.91,-0.03
433.653,1.85,0.25,0.91,-0.03
433.656,1.85,0.25,0.91,-0.03
433.66,1.85,0.25,0.91,-0.03
433.664,1.85,0.25,0.91,-0.03
433.667,1.85,0.25,0.91,-0.03
433.671,1.85,0.25,0.91,-0.03
433.675,1.85,0.25,0.91,-0.03
433.679,1.85,0.25,0.91,-0.03
433.682,1.85,0.25,0.91,-0.03
433.686,1.85,0.25,0.91,-0.03
433.69,1.85,0.25,0.91,-0.03
433.693,1.85,0.25,0.91,-0.03
433.697,1.85,0.25,0.91,-0.03
433.701,1.85,0.25,0.91,-0.03
433.704,1.85,0.25,0.91,-0.03
433.708,1.85,0.25,0.91,-0.03
433.712,1.85,0.25,0.91,-0.03
433.715,1.85,0.25,0.91,-0.03
433.719,1.85,0.25,0.91,-0.03
433.723,1.85,0.25,0.91,-0.03
433.727,1.85,0.25,0.91,-0.03
433.73,1.85,0.25,0.91,-0.03
433.734,1.85,0.25,0.91,-0.03
433.738,1.85,0.25,0.91,-0.03
433.741,1.85,0.25,0.91,-0.03
433.745,1.85,0.25,0.91,-0.03
433.749,1.85,0.25,0.91,-0.03
433.752,1.85,0.25,0.91,-0.03
433.756,1.85,0.25,0.91,-0.03
433.76,1.85,0.25,0.91,-0.03
433.764,1.85,0.25,0.91,-0.03
433.767,1.85,0.25,0.91,-0.03
433.771,1.85,0.25,0.91,-0.03
433.775,1.85,0.25,0.91,-0.03
433.778,1.85,0.25,0.91,-0.03
433.782,1.86,0.25,0.91,-0.03
433.786,1.86,0.25,0.91,-0.03
433.789,1.86,0.25,0.91,-0.03
433.793,1.86,0.25,0.91,-0.03
433.797,1.86,0.25,0.91,-0.03
433.801,1.86,0.25,0.91,-0.03
433.804,1.86,0.25,0.91,-0.03
433.808,1.86,0.25,0.91,-0.03
433.812,1.86,0.25,0.91,-0.03
433.815,1.85,0.25,0.91,-0.03
433.819,1.85,0.25,0.91,-0.03
433.823,1.85,0.25,0.91,-0.03
433.826,1.85,0.25,0.91,-0.03
433.83,1.85,0.25,0.91,-0.03
433.834,1.85,0.25,0.91,-0.03
433.837,1.85,0.25,0.91,-0.03
433.841,1.85,0.25,0.91,-0.03
433.845,1.85,0.25,0.91,-0.03
433.849,1.85,0.25,0.91,-0.03
433.852,1.85,0.25,0.91,-0.03
433.856,1.85,0.25,0.91,-0.03
433.86,1.85,0.25,0.91,-0.03
433.863,1.85,0.25,0.91,-0.03
433.867,1.85,0.25,0.91,-0.03
433.871,1.85,0.25,0.91,-0.03
433.874,1.85,0.25,0.91,-0.03
433.878,1.85,0.25,0.91,-0.03
433.882,1.86,0.25,0.91,-0.03
433.886,1.86,0.25,0.91,-0.03
433.889,1.86,0.25,0.91,-0.03
433.893,1.86,0.25,0.91,-0.03
433.897,1.86,0.25,0.91,-0.03
433.9,1.86,0.25,0.91,-0.03
433.904,1.86,0.25,0.91,-0.03
433.908,1.86,0.25,0.91,-0.03
433.911,1.86,0.25,0.91,-0.03
433.915,1.86,0.25,0.91,-0.03
433.919,1.86,0.25,0.91,-0.03
433.922,1.86,0.25,0.91,-0.03
433.926,1.86,0.25,0.91,-0.03
433.93,1.86,0.25,0.91,-0.03
433.934,1.86,0.25,0.91,-0.03
433.937,1.86,0.25,0.91,-0.03
433.941,1.86,0.25,0.91,-0.03
433.945,1.86,0.25,0.91,-0.03
433.948,1.86,0.25,0.91,-0.03
433.952,1.86,0.25,0.91,-0.03
433.956,1.86,0.25,0.91,-0.03
433.959,1.86,0.25,0.91,-0.03
433.963,1.86,0.25,0.91,-0.03
433.967,1.86,0.25,0.91,-0.03
433.971,1.86,0.25,0.91,-0.03
433.974,1.86,0.25,0.91,-0.03
433.978,1.86,0.25,0.91,-0.03
433.982,1.86,0.25,0.91,-0.03
433.985,1.86,0.25,0.91,-0.03
433.989,1.86,0.25,0.91,-0.03
433.993,1.86,0.25,0.91,-0.03
433.996,1.86,0.25,0.91,-0.03
434.0,1.86,0.25,0.91,-0.03
434.004,1.86,0.25,0.91,-0.03
434.007,1.86,0.25,0.91,-0.03
434.011,1.86,0.25,0.91,-0.03
434.015,1.86,0.25,0.91,-0.03
434.019,1.86,0.25,0.91,-0.03
434.022,1.86,0.25,0.91,-0.03
434.026,1.86,0.25,0.91,-0.03
434.03,1.86,0.25,0.91,-0.03
434.033,1.86,0.25,0.91,-0.03
434.037,1.86,0.25,0.91,-0.03
434.041,1.86,0.25,0.91,-0.03
434.044,1.86,0.25,0.91,-0.03
434.048,1.86,0.25,0.91,-0.03
434.052,1.86,0.25,0.91,-0.03
434.056,1.86,0.25,0.91,-0.03
434.059,1.86,0.25,0.91,-0.03
434.063,1.86,0.25,0.91,-0.03
434.067,1.86,0.25,0.91,-0.03
434.07,1.86,0.25,0.91,-0.03
434.074,1.86,0.25,0.91,-0.03
434.078,1.85,0.25,0.91,-0.03
434.081,1.85,0.25,0.91,-0.03
434.085,1.85,0.25,0.91,-0.03
434.089,1.85,0.25,0.91,-0.03
434.093,1.85,0.25,0.91,-0.03
434.096,1.85,0.25,0.91,-0.03
434.1,1.85,0.25,0.91,-0.03
434.104,1.85,0.25,0.91,-0.03
434.107,1.85,0.25,0.91,-0.03
434.111,1.85,0.25,0.91,-0.03
434.115,1.85,0.25,0.91,-0.03
434.118,1.85,0.25,0.91,-0.03
434.122,1.85,0.25,0.91,-0.03
434.126,1.85,0.25,0.91,-0.03
434.129,1.85,0.25,0.91,-0.03
434.133,1.85,0.25,0.91,-0.03
434.137,1.85,0.25,0.91,-0.03
434.141,1.85,0.25,0.91,-0.03
434.144,1.85,0.25,0.91,-0.03
434.148,1.85,0.25,0.91,-0.03
434.152,1.85,0.25,0.91,-0.03
434.155,1.85,0.25,0.91,-0.03
434.159,1.85,0.25,0.91,-0.03
434.163,1.85,0.25,0.91,-0.03
434.166,1.85,0.25,0.91,-0.03
434.17,1.85,0.25,0.91,-0.03
434.174,1.85,0.25,0.91,-0.03
434.178,1.85,0.25,0.91,-0.03
434.181,1.85,0.25,0.91,-0.03
434.185,1.85,0.25,0.91,-0.03
434.189,1.85,0.25,0.91,-0.03
434.192,1.86,0.25,0.91,-0.03
434.196,1.86,0.25,0.91,-0.03
434.2,1.86,0.25,0.91,-0.03
434.203,1.86,0.25,0.91,-0.03
434.207,1.86,0.25,0.91,-0.03
434.211,1.86,0.25,0.91,-0.03
434.215,1.86,0.25,0.91,-0.03
434.218,1.86,0.25,0.91,-0.03
434.222,1.86,0.25,0.91,-0.03
434.226,1.86,0.25,0.91,-0.03
434.229,1.86,0.25,0.91,-0.03
434.233,1.86,0.25,0.91,-0.03
434.237,1.86,0.25,0.91,-0.03
434.24,1.86,0.25,0.91,-0.03
434.244,1.86,0.25,0.91,-0.03
434.248,1.86,0.25,0.91,-0.03
434.251,1.86,0.25,0.91,-0.03
434.255,1.86,0.25,0.91,-0.03
434.259,1.86,0.25,0.91,-0.03
434.263,1.86,0.25,0.91,-0.03
434.266,1.86,0.25,0.91,-0.03
434.27,1.86,0.25,0.91,-0.03
434.274,1.86,0.25,0.91,-0.03
434.277,1.86,0.25,0.91,-0.03
434.281,1.86,0.25,0.91,-0.03
434.285,1.85,0.25,0.91,-0.03
434.288,1.85,0.25,0.91,-0.03
434.292,1.85,0.25,0.91,-0.03
434.296,1.85,0.25,0.91,-0.03
434.3,1.85,0.25,0.91,-0.03
434.303,1.85,0.25,0.91,-0.03
434.307,1.85,0.25,0.91,-0.03
434.311,1.85,0.25,0.91,-0.03
434.314,1.85,0.25,0.91,-0.03
434.318,1.85,0.25,0.91,-0.03
434.322,1.85,0.25,0.91,-0.03
434.325,1.85,0.25,0.91,-0.03
434.329,1.85,0.25,0.91,-0.03
434.333,1.85,0.25,0.91,-0.03
434.336,1.85,0.25,0.91,-0.03
434.34,1.85,0.25,0.91,-0.03
434.344,1.85,0.25,0.91,-0.03
434.348,1.85,0.25,0.91,-0.03
434.351,1.85,0.25,0.91,-0.03
434.355,1.85,0.25,0.91,-0.03
434.359,1.85,0.25,0.91,-0.03
434.362,1.85,0.25,0.91,-0.03
434.366,1.85,0.25,0.91,-0.03
434.37,1.85,0.25,0.91,-0.03
434.373,1.85,0.25,0.91,-0.03
434.377,1.85,0.25,0.91,-0.03
434.381,1.85,0.25,0.91,-0.03
434.385,1.85,0.25,0.91,-0.03
434.388,1.86,0.25,0.91,-0.03
434.392,1.86,0.25,0.91,-0.03
434.396,1.86,0.25,0.91,-0.03
434.399,1.86,0.25,0.91,-0.03
434.403,1.86,0.25,0.91,-0.03
434.407,1.86,0.25,0.91,-0.03
434.41,1.86,0.25,0.91,-0.03
434.414,1.86,0.25,0.91,-0.03
434.418,1.86,0.25,0.91,-0.03
434.422,1.86,0.25,0.91,-0.03
434.425,1.86,0.25,0.91,-0.03
434.429,1.86,0.25,0.91,-0.03
434.433,1.86,0.25,0.91,-0.03
434.436,1.86,0.25,0.91,-0.03
434.44,1.86,0.25,0.91,-0.03
434.444,1.86,0.25,0.91,-0.03
434.447,1.85,0.25,0.91,-0.03
434.451,1.85,0.25,0.91,-0.03
434.455,1.85,0.25,0.91,-0.03
434.458,1.85,0.25,0.91,-0.03
434.462,1.85,0.25,0.91,-0.03
434.466,1.85,0.25,0.91,-0.03
434.47,1.85,0.25,0.91,-0.03
434.473,1.85,0.25,0.91,-0.03
434.477,1.85,0.25,0.91,-0.03
434.481,1.85,0.25,0.91,-0.03
434.484,1.85,0.25,0.91,-0.03
434.488,1.85,0.25,0.91,-0.03
434.492,1.85,0.25,0.91,-0.03
434.495,1.85,0.25,0.91,-0.03
434.499,1.85,0.25,0.91,-0.03
434.503,1.85,0.25,0.91,-0.03
434.507,1.85,0.25,0.91,-0.03
434.51,1.85,0.25,0.91,-0.03
434.514,1.85,0.25,0.91,-0.03
434.518,1.85,0.25,0.91,-0.03
434.521,1.85,0.25,0.91,-0.03
434.525,1.85,0.25,0.91,-0.03
434.529,1.85,0.25,0.91,-0.03
434.532,1.85,0.25,0.91,-0.03
434.536,1.85,0.25,0.91,-0.03
434.54,1.86,0.25,0.91,-0.03
434.543,1.86,0.25,0.91,-0.03
434.547,1.86,0.25,0.91,-0.03
434.551,1.86,0.25,0.91,-0.03
434.555,1.86,0.25,0.91,-0.03
434.558,1.86,0.25,0.91,-0.03
434.562,1.86,0.25,0.91,-0.03
434.566,1.86,0.25,0.91,-0.03
434.569,1.86,0.25,0.91,-0.03
434.573,1.86,0.25,0.91,-0.03
434.577,1.86,0.25,0.91,-0.03
434.58,1.86,0.25,0.91,-0.03
434.584,1.86,0.25,0.91,-0.03
434.588,1.86,0.25,0.91,-0.03
434.592,1.86,0.25,0.91,-0.03
434.595,1.86,0.25,0.91,-0.03
434.599,1.86,0.25,0.91,-0.03
434.603,1.86,0.25,0.91,-0.03
434.606,1.86,0.25,0.91,-0.03
434.61,1.86,0.25,0.91,-0.03
434.614,1.85,0.25,0.91,-0.03
434.617,1.85,0.25,0.91,-0.03
434.621,1.85,0.25,0.91,-0.03
434.625,1.85,0.25,0.91,-0.03
434.628,1.85,0.25,0.91,-0.03
434.632,1.85,0.25,0.91,-0.03
434.636,1.85,0.25,0.91,-0.03
434.64,1.85,0.25,0.91,-0.03
434.643,1.85,0.25,0.91,-0.03
434.647,1.85,0.25,0.91,-0.03
434.651,1.86,0.25,0.91,-0.03
434.654,1.86,0.25,0.91,-0.03
434.658,1.86,0.25,0.91,-0.03
434.662,1.86,0.25,0.91,-0.03
434.665,1.86,0.25,0.91,-0.03
434.669,1.86,0.25,0.91,-0.03
434.673,1.86,0.25,0.91,-0.03
434.677,1.86,0.25,0.91,-0.03
434.68,1.86,0.25,0.91,-0.03
434.684,1.86,0.25,0.91,-0.03
434.688,1.86,0.25,0.91,-0.03
434.691,1.86,0.25,0.91,-0.03
434.695,1.86,0.25,0.91,-0.03
434.699,1.86,0.25,0.91,-0.03
434.702,1.86,0.25,0.91,-0.03
434.706,1.86,0.25,0.91,-0.03
434.71,1.86,0.25,0.91,-0.03
434.713,1.86,0.25,0.91,-0.03
434.717,1.86,0.25,0.91,-0.03
434.721,1.86,0.25,0.91,-0.03
434.725,1.86,0.25,0.91,-0.03
434.728,1.86,0.25,0.91,-0.03
434.732,1.86,0.25,0.91,-0.03
434.736,1.86,0.25,0.91,-0.03
434.739,1.86,0.25,0.91,-0.03
434.743,1.86,0.25,0.91,-0.03
434.747,1.86,0.25,0.91,-0.03
434.75,1.86,0.25,0.91,-0.03
434.754,1.86,0.25,0.91,-0.03
434.758,1.86,0.25,0.91,-0.03
434.762,1.86,0.25,0.91,-0.03
434.765,1.85,0.25,0.91,-0.03
434.769,1.85,0.25,0.91,-0.03
434.773,1.85,0.25,0.91,-0.03
434.776,1.85,0.25,0.91,-0.03
434.78,1.85,0.25,0.91,-0.03
434.784,1.85,0.25,0.91,-0.03
434.787,1.85,0.25,0.91,-0.03
434.791,1.85,0.25,0.91,-0.03
434.795,1.85,0.25,0.91,-0.03
434.799,1.85,0.25,0.91,-0.03
434.802,1.85,0.25,0.91,-0.03
434.806,1.85,0.25,0.91,-0.03
434.81,1.85,0.25,0.91,-0.03
434.813,1.85,0.25,0.91,-0.03
434.817,1.85,0.25,0.91,-0.03
434.821,1.85,0.25,0.91,-0.03
434.824,1.85,0.25,0.91,-0.03
434.828,1.85,0.25,0.91,-0.03
434.832,1.85,0.25,0.91,-0.03
434.835,1.85,0.25,0.91,-0.03
434.839,1.85,0.25,0.91,-0.03
434.843,1.85,0.25,0.91,-0.03
434.847,1.85,0.25,0.91,-0.03
434.85,1.85,0.25,0.91,-0.03
434.854,1.85,0.25,0.91,-0.03
434.858,1.85,0.25,0.91,-0.03
434.861,1.85,0.25,0.91,-0.03
434.865,1.85,0.25,0.91,-0.03
434.869,1.85,0.25,0.91,-0.03
434.872,1.85,0.25,0.91,-0.03
434.876,1.85,0.25,0.91,-0.03
434.88,1.85,0.25,0.91,-0.03
434.883,1.85,0.25,0.91,-0.03
434.887,1.85,0.25,0.91,-0.03
434.891,1.85,0.25,0.91,-0.03
434.895,1.85,0.25,0.91,-0.03
434.898,1.85,0.25,0.91,-0.03
434.902,1.85,0.25,0.91,-0.03
434.906,1.85,0.25,0.91,-0.03
434.909,1.85,0.25,0.91,-0.03
434.913,1.85,0.25,0.91,-0.03
434.917,1.85,0.25,0.91,-0.03
434.92,1.85,0.25,0.91,-0.03
434.924,1.85,0.25,0.91,-0.03
434.928,1.85,0.25,0.91,-0.03
434.932,1.85,0.25,0.91,-0.03
434.935,1.85,0.25,0.91,-0.03
434.939,1.85,0.25,0.91,-0.03
434.943,1.85,0.25,0.91,-0.03
434.946,1.85,0.25,0.91,-0.03
434.95,1.85,0.25,0.91,-0.03
434.954,1.85,0.25,0.91,-0.03
434.957,1.86,0.25,0.91,-0.03
434.961,1.86,0.25,0.91,-0.03
434.965,1.86,0.25,0.91,-0.03
434.968,1.86,0.25,0.91,-0.03
434.972,1.86,0.25,0.91,-0.03
434.976,1.86,0.25,0.91,-0.03
434.98,1.86,0.25,0.91,-0.03
434.983,1.86,0.25,0.91,-0.03
434.987,1.86,0.25,0.91,-0.03
434.991,1.86,0.25,0.91,-0.03
434.994,1.86,0.25,0.91,-0.03
434.998,1.86,0.25,0.91,-0.03
435.002,1.86,0.25,0.91,-0.03
435.005,1.86,0.25,0.91,-0.03
435.009,1.86,0.25,0.91,-0.03
435.013,1.86,0.25,0.91,-0.03
435.017,1.86,0.25,0.91,-0.03
435.02,1.86,0.25,0.91,-0.03
435.024,1.86,0.25,0.91,-0.03
435.028,1.86,0.25,0.91,-0.03
435.031,1.86,0.25,0.91,-0.03
435.035,1.85,0.25,0.91,-0.03
435.039,1.85,0.25,0.91,-0.03
435.042,1.85,0.25,0.91,-0.03
435.046,1.85,0.25,0.91,-0.03
435.05,1.85,0.25,0.91,-0.03
435.053,1.85,0.25,0.91,-0.03
435.057,1.85,0.25,0.91,-0.03
435.061,1.85,0.25,0.91,-0.03
435.065,1.85,0.25,0.91,-0.03
435.068,1.85,0.25,0.91,-0.03
435.072,1.85,0.25,0.91,-0.03
435.076,1.85,0.25,0.91,-0.03
435.079,1.85,0.25,0.91,-0.03
435.083,1.85,0.25,0.91,-0.03
435.087,1.85,0.25,0.91,-0.03
435.09,1.85,0.25,0.91,-0.03
435.094,1.85,0.25,0.91,-0.03
435.098,1.85,0.25,0.91,-0.03
435.102,1.85,0.25,0.91,-0.03
435.105,1.85,0.25,0.91,-0.03
435.109,1.85,0.25,0.91,-0.03
435.113,1.85,0.25,0.91,-0.03
435.116,1.85,0.25,0.91,-0.03
435.12,1.85,0.25,0.91,-0.03
435.124,1.85,0.25,0.91,-0.03
435.127,1.85,0.25,0.91,-0.03
435.131,1.85,0.25,0.91,-0.03
435.135,1.85,0.25,0.91,-0.03
435.138,1.85,0.25,0.91,-0.03
435.142,1.85,0.25,0.91,-0.03
435.146,1.85,0.25,0.91,-0.03
435.15,1.85,0.25,0.91,-0.03
435.153,1.85,0.25,0.91,-0.03
435.157,1.85,0.25,0.91,-0.03
435.161,1.85,0.25,0.91,-0.03
435.164,1.85,0.25,0.91,-0.03
435.168,1.85,0.25,0.91,-0.03
435.172,1.85,0.25,0.91,-0.03
435.175,1.85,0.25,0.91,-0.03
435.179,1.85,0.25,0.91,-0.03
435.183,1.85,0.25,0.91,-0.03
435.187,1.85,0.25,0.91,-0.03
435.19,1.85,0.25,0.91,-0.03
435.194,1.85,0.25,0.91,-0.03
435.198,1.85,0.25,0.91,-0.03
435.201,1.85,0.25,0.91,-0.03
435.205,1.85,0.25,0.91,-0.03
435.209,1.85,0.25,0.91,-0.03
435.212,1.86,0.25,0.91,-0.03
435.216,1.86,0.25,0.91,-0.03
435.22,1.86,0.25,0.91,-0.03
435.223,1.86,0.25,0.91,-0.03
435.227,1.86,0.25,0.91,-0.03
435.231,1.86,0.25,0.91,-0.03
435.235,1.86,0.25,0.91,-0.03
435.238,1.86,0.25,0.91,-0.03
435.242,1.86,0.25,0.91,-0.03
435.246,1.86,0.25,0.91,-0.03
435.249,1.86,0.25,0.91,-0.03
435.253,1.86,0.25,0.91,-0.03
435.257,1.86,0.25,0.91,-0.03
435.26,1.86,0.25,0.91,-0.03
435.264,1.86,0.25,0.91,-0.03
435.268,1.86,0.25,0.91,-0.03
435.272,1.86,0.25,0.91,-0.03
435.275,1.86,0.25,0.91,-0.03
435.279,1.86,0.25,0.91,-0.03
435.283,1.86,0.25,0.91,-0.03
435.286,1.86,0.25,0.91,-0.03
435.29,1.86,0.25,0.91,-0.03
435.294,1.86,0.25,0.91,-0.03
435.297,1.86,0.25,0.91,-0.03
435.301,1.86,0.25,0.91,-0.03
435.305,1.86,0.25,0.91,-0.03
435.309,1.86,0.25,0.91,-0.03
435.312,1.86,0.25,0.91,-0.03
435.316,1.86,0.25,0.91,-0.03
435.32,1.86,0.25,0.91,-0.03
435.323,1.86,0.25,0.91,-0.03
435.327,1.86,0.24,0.88,-0.02
435.331,1.9,0.19,0.68,0.04
435.334,2.04,0.15,0.49,0.14
435.338,2.36,0.12,0.35,0.33
435.342,2.93,0.11,0.27,0.54
435.345,3.84,0.12,0.22,0.73
435.349,5.08,0.13,0.19,0.84
435.353,6.72,0.15,0.17,0.87
435.356,8.68,0.17,0.16,0.85
435.36,11.06,0.2,0.15,0.79
435.364,13.66,0.22,0.15,0.72
435.368,16.65,0.25,0.14,0.65
435.371,19.75,0.28,0.14,0.58
435.375,23.16,0.32,0.15,0.52
435.379,26.58,0.35,0.15,0.46
435.382,30.22,0.38,0.15,0.41
435.386,33.77,0.41,0.16,0.36
435.39,37.33,0.44,0.16,0.33
435.393,40.99,0.47,0.17,0.29
435.397,44.46,0.51,0.17,0.26
435.401,47.96,0.54,0.18,0.23
435.404,51.24,0.57,0.18,0.21
435.408,54.5,0.59,0.19,0.18
435.412,57.51,0.62,0.19,0.17
435.415,60.47,0.65,0.2,0.15
435.419,63.18,0.67,0.2,0.13
435.423,65.82,0.7,0.21,0.12
435.426,68.21,0.72,0.21,0.11
435.43,70.52,0.74,0.22,0.1
435.434,72.6,0.76,0.22,0.09
435.437,74.59,0.78,0.22,0.08
435.441,76.37,0.79,0.23,0.07
435.445,78.0,0.81,0.23,0.06
435.449,79.57,0.82,0.23,0.06
435.452,80.94,0.84,0.24,0.05
435.456,82.25,0.85,0.24,0.05
435.46,83.39,0.86,0.24,0.04
435.463,84.47,0.87,0.25,0.04
435.467,85.42,0.88,0.25,0.03
435.471,86.3,0.89,0.25,0.03
435.474,87.08,0.9,0.25,0.03
435.478,87.8,0.9,0.25,0.02
435.482,88.43,0.91,0.26,0.02
435.485,89.01,0.92,0.26,0.02
435.489,89.52,0.92,0.26,0.02
435.493,89.99,0.93,0.26,0.02
435.496,90.39,0.93,0.26,0.01
435.5,90.76,0.93,0.26,0.01
435.504,91.09,0.94,0.26,0.01
435.507,91.38,0.94,0.26,0.01
435.511,91.64,0.94,0.26,0.01
435.515,91.86,0.95,0.26,0.01
435.519,92.07,0.95,0.26,0.01
435.522,92.25,0.95,0.27,0.01
435.526,92.41,0.95,0.27,0.01
435.53,92.55,0.95,0.27,0.01
435.533,92.67,0.95,0.27,0.0
435.537,92.78,0.95,0.27,0.0
435.541,92.88,0.96,0.27,0.0
435.544,92.96,0.96,0.27,0.0
435.548,93.04,0.96,0.27,0.0
435.552,93.11,0.96,0.27,0.0
435.555,93.17,0.96,0.27,0.0
435.559,93.22,0.96,0.27,0.0
435.563,93.26,0.96,0.27,0.0
435.566,93.3,0.96,0.27,0.0
435.57,93.34,0.96,0.27,0.0
435.574,93.37,0.96,0.27,0.0
435.577,93.39,0.96,0.27,0.0
435.581,93.42,0.96,0.27,0.0
435.585,93.44,0.96,0.27,0.0
