Tempo,Pot. Ativa,FP,FR,FNL
910.942,1.82,0.25,0.91,-0.03
910.946,1.82,0.25,0.91,-0.03
910.949,1.82,0.25,0.91,-0.03
910.953,1.82,0.25,0.91,-0.03
910.957,1.82,0.25,0.91,-0.03
910.96,1.82,0.25,0.91,-0.03
910.964,1.82,0.25,0.91,-0.03
910.968,1.82,0.25,0.91,-0.03
910.972,1.82,0.25,0.91,-0.03
910.975,1.82,0.25,0.91,-0.03
910.979,1.82,0.25,0.91,-0.03
910.983,1.82,0.25,0.91,-0.03
910.986,1.82,0.25,0.91,-0.03
910.99,1.82,0.25,0.91,-0.03
910.994,1.82,0.25,0.91,-0.03
910.997,1.82,0.25,0.91,-0.03
911.001,1.82,0.25,0.91,-0.03
911.005,1.82,0.25,0.91,-0.03
911.009,1.82,0.25,0.91,-0.03
911.012,1.82,0.25,0.91,-0.03
911.016,1.82,0.24,0.91,-0.03
911.02,1.82,0.25,0.91,-0.03
911.023,1.82,0.24,0.91,-0.03
911.027,1.82,0.24,0.91,-0.03
911.031,1.82,0.25,0.91,-0.03
911.034,1.82,0.24,0.91,-0.03
911.038,1.82,0.25,0.91,-0.03
911.042,1.82,0.25,0.91,-0.03
911.045,1.82,0.25,0.91,-0.03
911.049,1.82,0.25,0.91,-0.03
911.053,1.82,0.25,0.91,-0.03
911.057,1.82,0.25,0.91,-0.03
911.06,1.82,0.25,0.91,-0.03
911.064,1.82,0.25,0.91,-0.03
911.068,1.82,0.25,0.91,-0.03
911.071,1.82,0.25,0.91,-0.03
911.075,1.82,0.25,0.91,-0.03
911.079,1.82,0.25,0.91,-0.03
911.082,1.82,0.25,0.91,-0.03
911.086,1.82,0.25,0.91,-0.03
911.09,1.82,0.25,0.91,-0.03
911.094,1.82,0.25,0.91,-0.03
911.097,1.82,0.25,0.91,-0.03
911.101,1.82,0.25,0.91,-0.03
911.105,1.82,0.25,0.91,-0.03
911.108,1.82,0.25,0.91,-0.03
911.112,1.82,0.25,0.91,-0.03
911.116,1.82,0.24,0.91,-0.03
911.119,1.82,0.25,0.91,-0.03
911.123,1.82,0.25,0.91,-0.03
911.127,1.82,0.25,0.91,-0.03
911.13,1.82,0.25,0.91,-0.03
911.134,1.82,0.25,0.91,-0.03
911.138,1.82,0.25,0.91,-0.03
911.142,1.82,0.25,0.91,-0.03
911.145,1.82,0.25,0.91,-0.03
911.149,1.82,0.25,0.91,-0.03
911.153,1.82,0.25,0.91,-0.03
911.156,1.82,0.25,0.91,-0.03
911.16,1.82,0.25,0.91,-0.03
911.164,1.82,0.25,0.91,-0.03
911.167,1.82,0.25,0.91,-0.03
911.171,1.82,0.25,0.91,-0.03
911.175,1.82,0.25,0.91,-0.03
911.179,1.82,0.25,0.91,-0.03
911.182,1.82,0.25,0.91,-0.03
911.186,1.82,0.25,0.91,-0.03
911.19,1.82,0.25,0.91,-0.03
911.193,1.82,0.25,0.91,-0.03
911.197,1.82,0.25,0.91,-0.03
911.201,1.82,0.25,0.91,-0.03
911.204,1.82,0.25,0.91,-0.03
911.208,1.82,0.25,0.91,-0.03
911.212,1.82,0.25,0.91,-0.03
911.216,1.82,0.25,0.91,-0.03
911.219,1.82,0.25,0.91,-0.03
911.223,1.82,0.25,0.91,-0.03
911.227,1.82,0.25,0.91,-0.03
911.23,1.82,0.25,0.91,-0.03
911.234,1.82,0.25,0.91,-0.03
911.238,1.82,0.25,0.91,-0.03
911.241,1.82,0.25,0.91,-0.03
911.245,1.82,0.25,0.91,-0.03
911.249,1.82,0.25,0.91,-0.03
911.252,1.82,0.25,0.91,-0.03
911.256,1.82,0.25,0.91,-0.03
911.26,1.82,0.25,0.91,-0.03
911.264,1.83,0.25,0.91,-0.03
911.267,1.82,0.25,0.91,-0.03
911.271,1.82,0.25,0.91,-0.03
911.275,1.82,0.25,0.91,-0.03
911.278,1.82,0.25,0.91,-0.03
911.282,1.82,0.25,0.91,-0.03
911.286,1.82,0.25,0.91,-0.03
911.289,1.82,0.25,0.91,-0.03
911.293,1.82,0.25,0.91,-0.03
911.297,1.82,0.25,0.91,-0.03
911.301,1.82,0.25,0.91,-0.03
911.304,1.82,0.25,0.91,-0.03
911.308,1.82,0.25,0.91,-0.03
911.312,1.82,0.25,0.91,-0.03
911.315,1.82,0.25,0.91,-0.03
911.319,1.82,0.25,0.91,-0.03
911.323,1.82,0.25,0.91,-0.03
911.326,1.82,0.25,0.91,-0.03
911.33,1.82,0.25,0.91,-0.03
911.334,1.82,0.25,0.91,-0.03
911.337,1.82,0.25,0.91,-0.03
911.341,1.82,0.25,0.91,-0.03
911.345,1.82,0.25,0.91,-0.03
911.349,1.82,0.25,0.91,-0.03
911.352,1.82,0.25,0.91,-0.03
911.356,1.82,0.25,0.91,-0.03
911.36,1.82,0.25,0.91,-0.03
911.363,1.82,0.25,0.91,-0.03
911.367,1.82,0.25,0.91,-0.03
911.371,1.82,0.25,0.91,-0.03
911.374,1.82,0.25,0.91,-0.03
911.378,1.82,0.25,0.91,-0.03
911.382,1.82,0.25,0.91,-0.03
911.386,1.82,0.25,0.91,-0.03
911.389,1.82,0.25,0.91,-0.03
911.393,1.83,0.25,0.91,-0.03
911.397,1.83,0.25,0.91,-0.03
911.4,1.83,0.25,0.91,-0.03
911.404,1.83,0.25,0.91,-0.03
911.408,1.83,0.25,0.91,-0.03
911.411,1.83,0.25,0.91,-0.03
911.415,1.83,0.25,0.91,-0.03
911.419,1.83,0.25,0.91,-0.03
911.422,1.83,0.25,0.91,-0.03
911.426,1.83,0.25,0.91,-0.03
911.43,1.83,0.25,0.91,-0.03
911.434,1.83,0.25,0.91,-0.03
911.437,1.83,0.25,0.91,-0.03
911.441,1.83,0.25,0.91,-0.03
911.445,1.83,0.25,0.91,-0.03
911.448,1.82,0.25,0.91,-0.03
911.452,1.82,0.25,0.91,-0.03
911.456,1.82,0.25,0.91,-0.03
911.459,1.82,0.25,0.91,-0.03
911.463,1.82,0.25,0.91,-0.03
911.467,1.82,0.25,0.91,-0.03
911.471,1.82,0.25,0.91,-0.03
911.474,1.82,0.25,0.91,-0.03
911.478,1.82,0.25,0.91,-0.03
911.482,1.82,0.25,0.91,-0.03
911.485,1.82,0.25,0.91,-0.03
911.489,1.82,0.25,0.91,-0.03
911.493,1.82,0.25,0.91,-0.03
911.496,1.82,0.25,0.91,-0.03
911.5,1.82,0.25,0.91,-0.03
911.504,1.82,0.25,0.91,-0.03
911.507,1.82,0.25,0.91,-0.03
911.511,1.82,0.25,0.91,-0.03
911.515,1.82,0.25,0.91,-0.03
911.519,1.82,0.25,0.91,-0.03
911.522,1.82,0.25,0.91,-0.03
911.526,1.82,0.25,0.91,-0.03
911.53,1.82,0.25,0.91,-0.03
911.533,1.82,0.25,0.91,-0.03
911.537,1.82,0.25,0.91,-0.03
911.541,1.82,0.25,0.91,-0.03
911.544,1.82,0.25,0.91,-0.03
911.548,1.82,0.25,0.91,-0.03
911.552,1.82,0.25,0.91,-0.03
911.555,1.82,0.25,0.91,-0.03
911.559,1.82,0.25,0.91,-0.03
911.563,1.82,0.25,0.91,-0.03
911.567,1.82,0.25,0.91,-0.03
911.57,1.82,0.25,0.91,-0.03
911.574,1.82,0.25,0.91,-0.03
911.578,1.82,0.25,0.91,-0.03
911.581,1.82,0.25,0.91,-0.03
911.585,1.82,0.25,0.91,-0.03
911.589,1.82,0.25,0.91,-0.03
911.592,1.82,0.25,0.91,-0.03
911.596,1.82,0.25,0.91,-0.03
911.6,1.82,0.25,0.91,-0.03
911.604,1.82,0.25,0.91,-0.03
911.607,1.82,0.25,0.91,-0.03
911.611,1.82,0.25,0.91,-0.03
911.615,1.82,0.25,0.91,-0.03
911.618,1.82,0.25,0.91,-0.03
911.622,1.82,0.25,0.91,-0.03
911.626,1.82,0.25,0.91,-0.03
911.629,1.82,0.25,0.91,-0.03
911.633,1.82,0.25,0.91,-0.03
911.637,1.82,0.25,0.91,-0.03
911.64,1.82,0.25,0.91,-0.03
911.644,1.82,0.25,0.91,-0.03
911.648,1.82,0.25,0.91,-0.03
911.652,1.82,0.25,0.91,-0.03
911.655,1.82,0.25,0.91,-0.03
911.659,1.82,0.25,0.91,-0.03
911.663,1.82,0.25,0.91,-0.03
911.666,1.82,0.25,0.91,-0.03
911.67,1.82,0.25,0.91,-0.03
911.674,1.82,0.25,0.91,-0.03
911.677,1.82,0.25,0.91,-0.03
911.681,1.82,0.25,0.91,-0.03
911.685,1.82,0.25,0.91,-0.03
911.689,1.82,0.25,0.91,-0.03
911.692,1.82,0.25,0.91,-0.03
911.696,1.82,0.25,0.91,-0.03
911.7,1.82,0.25,0.91,-0.03
911.703,1.82,0.25,0.91,-0.03
911.707,1.82,0.25,0.91,-0.03
911.711,1.82,0.25,0.91,-0.03
911.714,1.82,0.25,0.91,-0.03
911.718,1.82,0.25,0.91,-0.03
911.722,1.82,0.25,0.91,-0.03
911.725,1.82,0.25,0.91,-0.03
911.729,1.83,0.25,0.91,-0.03
911.733,1.83,0.25,0.91,-0.03
911.737,1.83,0.25,0.91,-0.03
911.74,1.83,0.25,0.91,-0.03
911.744,1.83,0.25,0.91,-0.03
911.748,1.83,0.25,0.91,-0.03
911.751,1.83,0.25,0.91,-0.03
911.755,1.83,0.25,0.91,-0.03
911.759,1.83,0.25,0.91,-0.03
911.762,1.83,0.25,0.91,-0.03
911.766,1.83,0.25,0.91,-0.03
911.77,1.83,0.25,0.91,-0.03
911.774,1.83,0.25,0.91,-0.03
911.777,1.83,0.25,0.91,-0.03
911.781,1.83,0.25,0.91,-0.03
911.785,1.83,0.25,0.91,-0.03
911.788,1.83,0.25,0.91,-0.03
911.792,1.83,0.25,0.91,-0.03
911.796,1.83,0.25,0.91,-0.03
911.799,1.83,0.25,0.91,-0.03
911.803,1.83,0.25,0.91,-0.03
911.807,1.83,0.25,0.91,-0.03
911.81,1.83,0.25,0.91,-0.03
911.814,1.82,0.25,0.91,-0.03
911.818,1.82,0.25,0.91,-0.03
911.822,1.82,0.25,0.91,-0.03
911.825,1.82,0.25,0.91,-0.03
911.829,1.82,0.25,0.91,-0.03
911.833,1.82,0.25,0.91,-0.03
911.836,1.82,0.25,0.91,-0.03
911.84,1.82,0.25,0.91,-0.03
911.844,1.82,0.25,0.91,-0.03
911.847,1.82,0.25,0.91,-0.03
911.851,1.82,0.25,0.91,-0.03
911.855,1.82,0.25,0.91,-0.03
911.859,1.82,0.25,0.91,-0.03
911.862,1.82,0.25,0.91,-0.03
911.866,1.82,0.25,0.91,-0.03
911.87,1.82,0.25,0.91,-0.03
911.873,1.82,0.25,0.91,-0.03
911.877,1.82,0.25,0.91,-0.03
911.881,1.82,0.25,0.91,-0.03
911.884,1.82,0.25,0.91,-0.03
911.888,1.82,0.25,0.91,-0.03
911.892,1.82,0.25,0.91,-0.03
911.896,1.82,0.25,0.91,-0.03
911.899,1.82,0.25,0.91,-0.03
911.903,1.82,0.25,0.91,-0.03
911.907,1.82,0.25,0.91,-0.03
911.91,1.82,0.25,0.91,-0.03
911.914,1.82,0.25,0.91,-0.03
911.918,1.82,0.25,0.91,-0.03
911.921,1.82,0.25,0.91,-0.03
911.925,1.83,0.25,0.91,-0.03
911.929,1.83,0.25,0.91,-0.03
911.932,1.83,0.25,0.91,-0.03
911.936,1.83,0.25,0.91,-0.03
911.94,1.83,0.25,0.91,-0.03
911.944,1.83,0.25,0.91,-0.03
911.947,1.83,0.25,0.91,-0.03
911.951,1.83,0.25,0.91,-0.03
911.955,1.83,0.25,0.91,-0.03
911.958,1.83,0.25,0.91,-0.03
911.962,1.83,0.25,0.91,-0.03
911.966,1.83,0.25,0.91,-0.03
911.969,1.83,0.25,0.91,-0.03
911.973,1.83,0.25,0.91,-0.03
911.977,1.83,0.25,0.91,-0.03
911.981,1.83,0.25,0.91,-0.03
911.984,1.83,0.25,0.91,-0.03
911.988,1.83,0.25,0.91,-0.03
911.992,1.83,0.25,0.91,-0.03
911.995,1.83,0.25,0.91,-0.03
911.999,1.83,0.25,0.91,-0.03
912.003,1.83,0.25,0.91,-0.03
912.006,1.83,0.25,0.91,-0.03
912.01,1.83,0.25,0.91,-0.03
912.014,1.83,0.25,0.91,-0.03
912.017,1.82,0.25,0.91,-0.03
912.021,1.82,0.25,0.9,-0.03
912.025,1.82,0.25,0.9,-0.03
912.029,1.82,0.25,0.9,-0.03
912.032,1.82,0.25,0.9,-0.03
912.036,1.82,0.25,0.9,-0.03
912.04,1.82,0.25,0.9,-0.03
912.043,1.82,0.25,0.91,-0.03
912.047,1.82,0.25,0.91,-0.03
912.051,1.82,0.25,0.91,-0.03
912.054,1.82,0.25,0.91,-0.03
912.058,1.82,0.25,0.91,-0.03
912.062,1.82,0.25,0.91,-0.03
912.066,1.82,0.25,0.91,-0.03
912.069,1.82,0.25,0.91,-0.03
912.073,1.82,0.25,0.91,-0.03
912.077,1.82,0.25,0.91,-0.03
912.08,1.82,0.25,0.91,-0.03
912.084,1.82,0.25,0.91,-0.03
912.088,1.82,0.25,0.91,-0.03
912.091,1.82,0.25,0.91,-0.03
912.095,1.82,0.25,0.91,-0.03
912.099,1.82,0.25,0.91,-0.03
912.102,1.82,0.25,0.91,-0.03
912.106,1.82,0.25,0.91,-0.03
912.11,1.82,0.25,0.91,-0.03
912.114,1.82,0.25,0.91,-0.03
912.117,1.82,0.25,0.91,-0.03
912.121,1.82,0.25,0.91,-0.03
912.125,1.82,0.25,0.91,-0.03
912.128,1.82,0.25,0.91,-0.03
912.132,1.82,0.25,0.91,-0.03
912.136,1.82,0.25,0.91,-0.03
912.139,1.82,0.25,0.91,-0.03
912.143,1.82,0.25,0.91,-0.03
912.147,1.82,0.25,0.91,-0.03
912.151,1.82,0.25,0.91,-0.03
912.154,1.82,0.25,0.91,-0.03
912.158,1.82,0.25,0.91,-0.03
912.162,1.82,0.25,0.91,-0.03
912.165,1.82,0.25,0.91,-0.03
912.169,1.82,0.25,0.91,-0.03
912.173,1.82,0.25,0.91,-0.03
912.176,1.82,0.25,0.91,-0.03
912.18,1.82,0.25,0.91,-0.03
912.184,1.82,0.25,0.91,-0.03
912.187,1.82,0.25,0.91,-0.03
912.191,1.82,0.25,0.91,-0.03
912.195,1.82,0.25,0.91,-0.03
912.199,1.82,0.25,0.91,-0.03
912.202,1.82,0.25,0.91,-0.03
912.206,1.82,0.25,0.91,-0.03
912.21,1.82,0.25,0.91,-0.03
912.213,1.82,0.25,0.91,-0.03
912.217,1.82,0.25,0.91,-0.03
912.221,1.82,0.25,0.91,-0.03
912.224,1.82,0.25,0.91,-0.03
912.228,1.82,0.25,0.91,-0.03
912.232,1.82,0.25,0.91,-0.03
912.236,1.82,0.25,0.91,-0.03
912.239,1.82,0.25,0.91,-0.03
912.243,1.82,0.25,0.91,-0.03
912.247,1.82,0.25,0.91,-0.03
912.25,1.82,0.25,0.91,-0.03
912.254,1.82,0.25,0.91,-0.03
912.258,1.82,0.25,0.91,-0.03
912.261,1.82,0.25,0.91,-0.03
912.265,1.82,0.25,0.91,-0.03
912.269,1.82,0.25,0.91,-0.03
912.272,1.82,0.25,0.91,-0.03
912.276,1.82,0.25,0.91,-0.03
912.28,1.82,0.25,0.91,-0.03
912.284,1.82,0.25,0.91,-0.03
912.287,1.82,0.25,0.91,-0.03
912.291,1.82,0.25,0.91,-0.03
912.295,1.82,0.25,0.91,-0.03
912.298,1.82,0.25,0.91,-0.03
912.302,1.82,0.25,0.91,-0.03
912.306,1.82,0.25,0.91,-0.03
912.309,1.82,0.25,0.91,-0.03
912.313,1.82,0.25,0.91,-0.03
912.317,1.82,0.25,0.91,-0.03
912.32,1.82,0.25,0.91,-0.03
912.324,1.82,0.25,0.91,-0.03
912.328,1.82,0.25,0.91,-0.03
912.332,1.82,0.25,0.91,-0.03
912.335,1.82,0.25,0.91,-0.03
912.339,1.82,0.25,0.91,-0.03
912.343,1.82,0.25,0.91,-0.03
912.346,1.82,0.25,0.91,-0.03
912.35,1.82,0.25,0.91,-0.03
912.354,1.82,0.25,0.91,-0.03
912.357,1.82,0.25,0.91,-0.03
912.361,1.82,0.25,0.91,-0.03
912.365,1.82,0.25,0.91,-0.03
912.369,1.82,0.25,0.91,-0.03
912.372,1.82,0.25,0.91,-0.03
912.376,1.82,0.25,0.91,-0.03
912.38,1.82,0.25,0.91,-0.03
912.383,1.82,0.25,0.91,-0.03
912.387,1.82,0.25,0.91,-0.03
912.391,1.82,0.25,0.91,-0.03
912.394,1.82,0.25,0.91,-0.03
912.398,1.82,0.25,0.91,-0.03
912.402,1.82,0.25,0.91,-0.03
912.405,1.82,0.25,0.91,-0.03
912.409,1.82,0.25,0.91,-0.03
912.413,1.82,0.25,0.91,-0.03
912.417,1.82,0.25,0.91,-0.03
912.42,1.82,0.25,0.91,-0.03
912.424,1.82,0.25,0.91,-0.03
912.428,1.82,0.25,0.91,-0.03
912.431,1.82,0.25,0.91,-0.03
912.435,1.82,0.25,0.91,-0.03
912.439,1.82,0.25,0.91,-0.03
912.442,1.82,0.25,0.91,-0.03
912.446,1.82,0.25,0.91,-0.03
912.45,1.82,0.25,0.91,-0.03
912.454,1.82,0.25,0.91,-0.03
912.457,1.82,0.25,0.91,-0.03
912.461,1.82,0.25,0.91,-0.03
912.465,1.82,0.25,0.91,-0.03
912.468,1.82,0.25,0.91,-0.03
912.472,1.82,0.25,0.91,-0.03
912.476,1.82,0.25,0.91,-0.03
912.479,1.82,0.25,0.91,-0.03
912.483,1.82,0.25,0.91,-0.03
912.487,1.82,0.25,0.91,-0.03
912.49,1.82,0.25,0.91,-0.03
912.494,1.82,0.25,0.91,-0.03
912.498,1.82,0.25,0.91,-0.03
912.502,1.82,0.25,0.91,-0.03
912.505,1.83,0.25,0.91,-0.03
912.509,1.83,0.25,0.91,-0.03
912.513,1.83,0.25,0.91,-0.03
912.516,1.83,0.25,0.91,-0.03
912.52,1.83,0.25,0.91,-0.03
912.524,1.83,0.25,0.91,-0.03
912.527,1.83,0.25,0.91,-0.03
912.531,1.83,0.25,0.91,-0.03
912.535,1.83,0.25,0.91,-0.03
912.539,1.83,0.25,0.91,-0.03
912.542,1.83,0.25,0.91,-0.03
912.546,1.82,0.25,0.91,-0.03
912.55,1.82,0.25,0.91,-0.03
912.553,1.82,0.25,0.91,-0.03
912.557,1.82,0.25,0.91,-0.03
912.561,1.82,0.25,0.91,-0.03
912.564,1.82,0.25,0.91,-0.03
912.568,1.82,0.25,0.91,-0.03
912.572,1.82,0.25,0.91,-0.03
912.575,1.82,0.25,0.91,-0.03
912.579,1.82,0.25,0.91,-0.03
912.583,1.82,0.25,0.91,-0.03
912.587,1.82,0.25,0.91,-0.03
912.59,1.82,0.25,0.91,-0.03
912.594,1.83,0.25,0.91,-0.03
912.598,1.83,0.25,0.91,-0.03
912.601,1.83,0.25,0.91,-0.03
912.605,1.83,0.25,0.91,-0.03
912.609,1.83,0.25,0.91,-0.03
912.612,1.83,0.25,0.91,-0.03
912.616,1.83,0.25,0.91,-0.03
912.62,1.83,0.25,0.91,-0.03
912.624,1.83,0.25,0.91,-0.03
912.627,1.83,0.25,0.91,-0.03
912.631,1.83,0.25,0.91,-0.03
912.635,1.83,0.25,0.91,-0.03
912.638,1.83,0.25,0.91,-0.03
912.642,1.83,0.25,0.91,-0.03
912.646,1.83,0.25,0.91,-0.03
912.649,1.82,0.25,0.91,-0.03
912.653,1.82,0.25,0.91,-0.03
912.657,1.82,0.25,0.91,-0.03
912.66,1.82,0.25,0.91,-0.03
912.664,1.82,0.25,0.91,-0.03
912.668,1.82,0.25,0.91,-0.03
912.672,1.82,0.25,0.91,-0.03
912.675,1.82,0.25,0.91,-0.03
912.679,1.82,0.25,0.91,-0.03
912.683,1.82,0.25,0.91,-0.03
912.686,1.82,0.25,0.91,-0.03
912.69,1.82,0.25,0.91,-0.03
912.694,1.82,0.25,0.91,-0.03
912.697,1.82,0.25,0.91,-0.03
912.701,1.82,0.25,0.91,-0.03
912.705,1.82,0.25,0.91,-0.03
912.709,1.82,0.25,0.91,-0.03
912.712,1.82,0.25,0.91,-0.03
912.716,1.82,0.25,0.91,-0.03
912.72,1.82,0.25,0.91,-0.03
912.723,1.82,0.25,0.91,-0.03
912.727,1.82,0.25,0.91,-0.03
912.731,1.82,0.25,0.91,-0.03
912.734,1.82,0.25,0.91,-0.03
912.738,1.82,0.25,0.91,-0.03
912.742,1.82,0.25,0.91,-0.03
912.746,1.82,0.25,0.91,-0.03
912.749,1.82,0.25,0.91,-0.03
912.753,1.82,0.25,0.91,-0.03
912.757,1.82,0.25,0.91,-0.03
912.76,1.82,0.25,0.91,-0.03
912.764,1.82,0.25,0.91,-0.03
912.768,1.82,0.25,0.91,-0.03
912.771,1.82,0.25,0.91,-0.03
912.775,1.82,0.25,0.91,-0.03
912.779,1.82,0.25,0.91,-0.03
912.782,1.82,0.25,0.91,-0.03
912.786,1.82,0.25,0.91,-0.03
912.79,1.82,0.25,0.91,-0.03
912.794,1.82,0.25,0.91,-0.03
912.797,1.82,0.25,0.91,-0.03
912.801,1.82,0.25,0.91,-0.03
912.805,1.82,0.25,0.91,-0.03
912.808,1.82,0.25,0.91,-0.03
912.812,1.82,0.25,0.91,-0.03
912.816,1.82,0.25,0.91,-0.03
912.819,1.82,0.25,0.91,-0.03
912.823,1.82,0.25,0.91,-0.03
912.827,1.82,0.25,0.91,-0.03
912.831,1.82,0.25,0.91,-0.03
912.834,1.82,0.25,0.91,-0.03
912.838,1.82,0.25,0.91,-0.03
912.842,1.82,0.25,0.91,-0.03
912.845,1.82,0.25,0.91,-0.03
912.849,1.82,0.25,0.91,-0.03
912.853,1.82,0.25,0.91,-0.03
912.856,1.82,0.25,0.91,-0.03
912.86,1.82,0.25,0.91,-0.03
912.864,1.82,0.25,0.91,-0.03
912.867,1.82,0.25,0.91,-0.03
912.871,1.82,0.25,0.91,-0.03
912.875,1.82,0.25,0.91,-0.03
912.879,1.82,0.25,0.91,-0.03
912.882,1.82,0.25,0.91,-0.03
912.886,1.82,0.25,0.91,-0.03
912.89,1.82,0.25,0.91,-0.03
912.893,1.82,0.25,0.91,-0.03
912.897,1.82,0.25,0.91,-0.03
912.901,1.82,0.25,0.91,-0.03
912.904,1.82,0.25,0.91,-0.03
912.908,1.82,0.25,0.91,-0.03
912.912,1.82,0.25,0.91,-0.03
912.916,1.82,0.25,0.91,-0.03
912.919,1.82,0.25,0.91,-0.03
912.923,1.82,0.25,0.91,-0.03
912.927,1.82,0.25,0.91,-0.03
912.93,1.82,0.25,0.91,-0.03
912.934,1.82,0.25,0.91,-0.03
912.938,1.82,0.25,0.91,-0.03
912.941,1.82,0.25,0.91,-0.03
912.945,1.82,0.25,0.91,-0.03
912.949,1.82,0.25,0.91,-0.03
912.952,1.82,0.25,0.91,-0.03
912.956,1.82,0.25,0.91,-0.03
912.96,1.82,0.25,0.91,-0.03
912.964,1.82,0.25,0.91,-0.03
912.967,1.82,0.25,0.91,-0.03
912.971,1.82,0.25,0.9,-0.03
912.975,1.82,0.25,0.9,-0.03
912.978,1.82,0.25,0.9,-0.03
912.982,1.82,0.25,0.9,-0.03
912.986,1.82,0.25,0.91,-0.03
912.989,1.82,0.25,0.91,-0.03
912.993,1.82,0.25,0.91,-0.03
912.997,1.82,0.25,0.91,-0.03
913.001,1.82,0.25,0.91,-0.03
913.004,1.82,0.25,0.91,-0.03
913.008,1.82,0.25,0.91,-0.03
913.012,1.82,0.25,0.91,-0.03
913.015,1.82,0.25,0.91,-0.03
913.019,1.82,0.25,0.91,-0.03
913.023,1.82,0.25,0.91,-0.03
913.026,1.82,0.25,0.91,-0.03
913.03,1.82,0.25,0.91,-0.03
913.034,1.82,0.25,0.91,-0.03
913.037,1.82,0.25,0.91,-0.03
913.041,1.82,0.25,0.91,-0.03
913.045,1.82,0.25,0.91,-0.03
913.049,1.82,0.25,0.91,-0.03
913.052,1.82,0.25,0.91,-0.03
913.056,1.82,0.25,0.91,-0.03
913.06,1.82,0.25,0.91,-0.03
913.063,1.82,0.25,0.91,-0.03
913.067,1.82,0.25,0.91,-0.03
913.071,1.82,0.25,0.91,-0.03
913.074,1.82,0.25,0.91,-0.03
913.078,1.82,0.25,0.91,-0.03
913.082,1.82,0.25,0.91,-0.03
913.086,1.82,0.25,0.91,-0.03
913.089,1.82,0.25,0.91,-0.03
913.093,1.82,0.25,0.91,-0.03
913.097,1.82,0.25,0.91,-0.03
913.1,1.82,0.25,0.91,-0.03
913.104,1.82,0.25,0.91,-0.03
913.108,1.82,0.25,0.91,-0.03
913.111,1.82,0.25,0.91,-0.03
913.115,1.82,0.25,0.91,-0.03
913.119,1.82,0.25,0.91,-0.03
913.122,1.82,0.25,0.91,-0.03
913.126,1.82,0.25,0.91,-0.03
913.13,1.82,0.25,0.91,-0.03
913.134,1.82,0.25,0.91,-0.03
913.137,1.82,0.25,0.91,-0.03
913.141,1.82,0.25,0.91,-0.03
913.145,1.82,0.25,0.91,-0.03
913.148,1.82,0.25,0.91,-0.03
913.152,1.82,0.25,0.91,-0.03
913.156,1.82,0.25,0.91,-0.03
913.159,1.82,0.25,0.91,-0.03
913.163,1.82,0.25,0.91,-0.03
913.167,1.82,0.25,0.91,-0.03
913.171,1.82,0.25,0.91,-0.03
913.174,1.82,0.25,0.91,-0.03
913.178,1.82,0.25,0.91,-0.03
913.182,1.82,0.25,0.91,-0.03
913.185,1.82,0.25,0.91,-0.03
913.189,1.82,0.25,0.91,-0.03
913.193,1.82,0.25,0.91,-0.03
913.196,1.82,0.25,0.91,-0.03
913.2,1.82,0.25,0.91,-0.03
913.204,1.82,0.25,0.91,-0.03
913.207,1.82,0.25,0.9,-0.03
913.211,1.82,0.25,0.9,-0.03
913.215,1.82,0.25,0.9,-0.03
913.219,1.82,0.25,0.91,-0.03
913.222,1.82,0.25,0.91,-0.03
913.226,1.82,0.25,0.91,-0.03
913.23,1.82,0.25,0.91,-0.03
913.233,1.82,0.25,0.91,-0.03
913.237,1.82,0.25,0.91,-0.03
913.241,1.82,0.25,0.91,-0.03
913.244,1.82,0.25,0.91,-0.03
913.248,1.82,0.25,0.91,-0.03
913.252,1.82,0.25,0.91,-0.03
913.256,1.82,0.25,0.91,-0.03
913.259,1.82,0.25,0.91,-0.03
913.263,1.82,0.25,0.91,-0.03
913.267,1.82,0.25,0.91,-0.03
913.27,1.82,0.25,0.91,-0.03
913.274,1.82,0.25,0.91,-0.03
913.278,1.82,0.25,0.91,-0.03
913.281,1.82,0.25,0.91,-0.03
913.285,1.82,0.25,0.91,-0.03
913.289,1.82,0.25,0.91,-0.03
913.292,1.82,0.25,0.91,-0.03
913.296,1.82,0.25,0.91,-0.03
913.3,1.82,0.25,0.91,-0.03
913.304,1.82,0.25,0.91,-0.03
913.307,1.82,0.24,0.91,-0.03
913.311,1.82,0.24,0.91,-0.03
913.315,1.82,0.24,0.91,-0.03
913.318,1.82,0.24,0.91,-0.03
913.322,1.82,0.24,0.91,-0.03
913.326,1.82,0.24,0.91,-0.03
913.329,1.82,0.24,0.91,-0.03
913.333,1.82,0.24,0.91,-0.03
913.337,1.82,0.24,0.91,-0.03
913.341,1.82,0.24,0.91,-0.03
913.344,1.82,0.25,0.91,-0.03
913.348,1.82,0.25,0.91,-0.03
913.352,1.82,0.25,0.91,-0.03
913.355,1.82,0.25,0.91,-0.03
913.359,1.82,0.25,0.91,-0.03
913.363,1.82,0.25,0.91,-0.03
913.366,1.82,0.25,0.91,-0.03
913.37,1.82,0.25,0.91,-0.03
913.374,1.82,0.25,0.91,-0.03
913.377,1.82,0.25,0.91,-0.03
913.381,1.82,0.25,0.91,-0.03
913.385,1.82,0.25,0.91,-0.03
913.389,1.82,0.25,0.91,-0.03
913.392,1.82,0.25,0.91,-0.03
913.396,1.82,0.25,0.91,-0.03
